Distance_mi,Temperature_F,Wind_Chill_F,Humidity,Pressure_in,Visibility_mi,Wind_Speed_mph,Precipitation_in,HighLowSeverity
0.223,88,88,49,29.89,10,12,0,0
0.91,56,56,20,29.51,10,5,0,0
0.134,52,52,77,29.76,5,0,0,0
0.527,65,65,47,29.74,10,12,0,0
0.488,23,16,100,28.66,2,6,0,0
0.263,73,73,94,29.49,3,3,0.13,0
0.185,99,99,32,29.04,10,5,0,0
0.127,73,73,93,30.01,10,8,0,0
0.044,50,50,86,28.9,10,3,0.01,0
0.194,55,55,42,30.16,10,14,0,0
0.288,44,40,49,30.22,10,8,0,0
0.043,70,70,44,29.81,10,9,0,0
2.043,82,82,65,29.93,10,18,0,0
0.01,77,77,88,30.06,10,7,0,0
0.012,86,86,24,25.7,9,8,0,0
1.16,27,12,85,23.26,10,24,0,0
1.307,77,77,88,29.88,7,7,0.02,0
0.209,70,70,73,29.35,10,8,0,0
0.067,70,70,61,30.1,10,8,0,0
1.36,68,68,100,29.35,3,5,0,0
0.092,43,40,53,29.84,10,5,0,0
0.019,78,78,90,29.95,10,5,0,0
3.048,49,49,74,30.05,10,0,0,0
0.047,83,83,22,28.99,10,3,0,0
0.14,43,39,87,30.07,4,7,0,0
0.039,46,41,71,29.51,10,10,0,0
1.751,72,72,35,29.7,10,5,0,0
0.216,50,50,83,29.94,5,6,0.08,0
0.258,51,51,89,29.97,10,7,0,0
0.234,59,59,51,29.78,10,13,0,0
0.712,93,93,31,29.27,10,14,0,0
0.117,87,87,67,29.77,10,18,0,0
1.105,90,90,43,29.95,10,10,0,0
0.167,79,79,34,28.76,10,9,0,0
0.408,73,73,79,30.02,10,6,0,0
0.722,75,75,90,30.04,10,10,0,0
0.205,65,65,56,30.07,10,8,0,0
0.419,33,24,59,29.63,10,12,0,0
0.897,76,76,87,29.49,10,8,0,0
2.049,50,50,66,29.48,10,12,0,0
0.159,75,75,100,30.08,9,0,0,0
0.439,71,71,81,29.84,5,0,0,0
2.931,56,56,40,30.07,10,5,0,0
0.195,87,87,35,29.86,10,9,0,0
0.209,45,41,52,29.79,10,8,0,0
0.181,81,81,97,29.99,6,0,0,0
0.199,59,59,94,29.53,10,0,0,0
0.072,74,74,21,28.86,10,9,0,0
0.038,51,51,80,29.39,7,16,0.02,0
0.637,71,71,78,29.37,10,8,0,0
4.172,69,69,58,30.02,10,3,0,0
6.368,73,73,100,30.05,2,0,0.18,0
1.187,70,70,51,29.99,10,17,0,0
2.725,51,51,83,29.75,10,15,0.03,0
2.075,52,52,54,29.32,10,12,0,0
1.76,78,78,90,30.05,10,6,0,0
1.092,59,59,78,29.64,10,10,0,0
1.445,86,86,53,29.4,10,12,0,0
0.29,83,83,69,29.92,10,6,0,0
0.438,56,56,67,29.49,10,5,0.01,0
2.698,74,74,36,29.85,10,6,0,0
1.066,38,38,60,29.42,10,3,0,0
1.14,61,61,46,27.12,10,8,0,0
0.942,94,94,47,29.29,10,12,0,0
0.066,76,76,85,29.68,10,5,0,0
0.053,79,79,74,28.83,10,7,0,0
0.43,43,43,76,24.17,10,0,0,0
0.213,62,62,67,29.79,10,10,0,0
0.323,78,78,19,29.95,10,9,0,0
1.285,26,19,60,29.88,10,6,0,0
0.023,59,59,100,29.37,4,0,0,0
0.081,38,28,53,28.72,10,18,0,0
0.211,49,49,86,29.96,10,3,0,0
0.078,76,76,67,30.09,10,7,0,0
0.093,76,76,76,30.07,10,6,0,0
0.102,50,50,61,25.59,10,7,0,0
0.066,61,61,90,29.12,10,5,0.01,0
0.303,73,73,34,29.44,10,6,0,0
1.872,43,35,66,28.72,10,15,0,0
0.139,79,79,52,29.94,10,9,0,0
0.131,64,64,63,29.89,7,0,0,0
0.402,27,20.5,81,29.84,1.8,5.8,0,0
0.015,41,33,47,29.86,10,15,0,0
0.43,33,33,92,29.48,2,0,0.06,0
0.141,85,85,61,29.82,10,13,0,0
0.48,76,76,64,29.15,10,9,0,0
0.103,54,54,75,29.46,10,6,0,0
3.274,39,33,86,29.61,10,9,0,0
0.767,67,67,93,28.49,7,13,0.1,0
0.612,74,74,40,29.41,10,10,0,0
0.063,68,68,94,29.18,10,6,0,0
0.238,79,79,28,29.65,10,0,0,0
1.028,80,80,84,29.36,9,21,0,0
6.246,78,78,50,29.02,10,10,0,0
0.173,29,17,72,28.89,10,17,0,0
5.938,78,78,76,29.71,10,6,0,0
1.34,56,56,51,28.87,10,3,0,0
1.356,60,60,36,29.21,10,23,0,0
0.618,63,63,43,29.12,10,9,0,0
0.173,73,73,84,28.96,10,9,0,0
0.036,78,78,60,29.61,10,3,0,0
0.086,80,80,76,30.02,10,9,0,0
0.553,50,50,89,29.92,4,5,0.01,0
0.013,80,80,89,30.06,10,3,0,0
0.584,89,89,56,29.31,10,14,0,0
0.054,56,56,87,29.79,10,12,0.1,0
0.073,84,84,72,29.9,10,8,0,0
0.197,86,86,77,30.09,10,15,0,0
0.221,62,62,90,28.87,10,6,0,0
0.39,57,57,62,29.89,10,0,0,0
2.45,87,87,22,29.5,10,5,0,0
0.909,86,86,65,30.05,10,10,0,0
0.834,75,75,36,25.86,10,12,0,0
2.659,72,72,71,30.14,10,13,0,0
0.021,84,84,55,29.18,10,8,0,0
0.107,86,86,23,29.48,10,6,0,0
0.337,88,88,32,28.86,10,10,0,0
0.016,78,78,33,29.23,10,0,0,0
1.928,98,98,5,25.78,10,5,0,0
0.26,83,83,60,27.6,10,5,0.01,0
0.178,85,85,65,29.9,10,12,0,0
1.98,81,81,77,30.05,10,0,0,0
1.971,43,35,40,29.84,10,16,0,0
0.522,51,51,86,30.18,10,6,0,0
0.063,46,44,83,29.33,10,5,0,0
0.358,70,70,35,30.01,10,12,0,0
0.096,85,85,74,29.95,10,9,0,0
0.02,86,86,66,29.82,10,0,0,0
0.127,74,74,45,29.92,10,5,0,0
0.207,54,54,93,29.99,2,5,0.02,0
4.98,78,78,33,29.76,10,10,0,0
0.097,81,81,62,29.92,10,8,0,0
1.52,73,73,81,30.27,10,9,0,0
0.146,58,58,51,29.22,10,5,0,0
0.567,51,51,28,30.13,10,7,0,0
0.989,65,65,80,29.72,10,12,0,0
0.256,48,45,39,30.1,10,7,0,0
0.187,38,32,48,29.86,10,8,0,0
0.058,73,73,83,28.96,5,0,0,0
1.144,59,59,100,30.13,3,0,0,0
0.009,50,50,61,29.22,10,0,0,0
0.78,83,83,67,29.38,10,12,0,0
2.217,81,81,41,29.92,10,8,0,0
0.096,85,85,53,27.29,10,0,0,0
0.866,84,84,76,30.11,10,9,0,0
0.138,88,88,65,29.84,10,9,0,0
0.82,47,45,54,29.37,10,5,0,0
0.601,76,76,91,29.85,10,0,0,0
0.875,56,56,72,28.67,10,13,0,0
0.277,64,64,56,29.97,10,12,0,0
5.935,54,54,49,29.7,8,3,0,0
0.213,39.9,29.7,89,29.65,10,23,0,0
0.014,70,70,61,30.18,10,8,0,0
2.492,54,54,77,29.31,10,5,0,0
0.874,81,81,72,30.07,10,8,0,0
0.244,43,43,62,29.41,10,0,0,0
0.041,70,70,41,29.15,9,6,0,0
0.464,99,99,13,28.46,7,12,0,0
0.053,29,29,96,28.97,6,0,0,0
3.003,35,35,44,29.41,10,3,0,0
1.108,63,63,52,30.29,10,5,0,0
1.069,39,39,96,29.32,0.25,0,0,0
0.162,80,80,71,30.01,10,12,0,0
0.377,42,39,85,29.78,10,5,0,0
0.282,50,50,100,30.03,2,5,0,0
0.3,91,91,57,30,10,5,0,0
4.394,72,72,81,29.28,10,8,0.01,0
0.891,77,77,79,29.97,10,5,0,0
0.65,77,77,83,30.11,10,10,0,0
1.802,70,70,90,29.93,10,6,0,0
1.311,61,61,21,30.18,10,7,0,0
0.65,29,20,40,30.39,10,9,0,0
0.082,57,57,83,30.16,10,0,0,0
0.301,93,93,47,29.26,10,12,0,0
0.272,72,72,97,30.01,10,0,0,0
0.332,85,85,69,29.78,10,7,0,0
0.059,55,55,80,29.94,2,6,0,0
0.068,95,95,16,27.56,10,5,0,0
0.382,79,79,31,29.85,10,9,0,0
0.092,85,85,72,29.95,10,6,0,0
0.771,39,39,93,28.84,10,0,0,0
2.04,82,82,74,30.07,10,10,0,0
0.089,50,50,52,29.89,10,7,0,0
2.681,41,41,49,30.16,10,3,0,0
0.148,54,54,45,30.16,10,9,0,0
0.022,45,37,60,29.74,10,20,0,0
0.277,68,68,88,29.61,10,10,0,0
1.801,38,38,93,29.04,10,3,0,0
0.127,86,86,62,29.71,4,6,0,0
3.321,68,68,89,29.12,10,12,0,0
0.037,50,50,71,29.77,10,8,0,0
0.209,89,89,59,30.02,10,7,0,0
0.141,92,92,54,30.02,9,13,0,0
3.258,54,54,77,29.42,13,6,0,0
0.783,59,59,63,28.46,9,0,0,0
0.052,78,78,68,29.95,10,7,0,0
2.055,81,81,58,30.12,10,22,0,0
2.973,50,50,62,26.36,10,16,0,0
13.979,89,89,42,28.19,10,6,0,0
0.199,96,96,12,25.57,10,9,0,0
1.003,68,68,84,29.93,10,8,0,0
0.707,43,39,65,28.61,10,6,0,0
0.53,64,64,84,29.78,10,0,0,0
0.263,72,72,76,29.87,10,5,0,0
0.03,88,88,58,29.13,7,0,0,0
1.134,75,75,69,29.93,10,8,0,0
0.026,73,73,71,29.75,10,7,0,0
3.497,31,21,100,25.44,0.75,13,0.02,0
1.976,82,82,67,29.41,10,3,0,0
0.334,72,72,64,30.07,10,8,0,0
0.696,70,70,87,28.29,6,3,0.01,0
0.028,61,61,90,30.11,10,5,0,0
0.045,53,53,64,29.22,10,13,0,0
0.241,81,81,84,29.97,10,5,0,0
0.142,73,73,96,30.09,8,3,0.01,0
1.766,49,44,35,25.66,10,12,0,0
0.842,87,87,61,29.9,10,3,0,0
0.659,65,65,75,29.08,10,7,0,0
0.292,69,69,81,30.08,10,9,0,0
0.519,62,62,90,29.7,10,0,0,0
0.015,50,50,86,30.12,8,0,0,0
0.11,32,19.8,88,29.97,4,20.7,0.04,0
2.753,77,77,48,29.4,10,5,0,0
4.585,53,53,34,30.45,10,5,0,0
0.695,66,66,78,29.6,10,6,0,0
0.806,78,78,79,30.08,10,9,0,0
0.354,59,59,78,29.13,10,12,0,0
0.612,53,53,93,29.5,4,0,0,0
1.225,85,85,74,30.13,10,10,0,0
0.936,80,80,67,29.14,10,6,0,0
0.074,85,85,74,29.8,10,12,0,0
2.513,57,57,45,29.37,10,21,0,0
0.569,70,70,83,29.7,10,0,0,0
0.722,79,79,74,29.82,10,28,0,0
2.22,80,80,50,29.75,10,9,0,0
0.379,57,57,57,29.32,10,3,0,0
0.055,67,67,68,30.22,10,10,0,0
1.824,55,55,100,29.35,10,7,0,0
0.031,71,71,51,30.01,10,13,0,0
0.561,66,66,75,29.03,10,0,0,0
0.167,81,81,54,29.68,10,18,0,0
0.041,87,87,37,30.06,10,3,0,0
3.528,52,52,77,29.83,10,0,0,0
0.1,88,88,49,29.82,10,12,0,0
0.062,86,86,67,29.99,10,9,0,0
0.158,85,85,21,29.03,10,9,0,0
0.025,87,87,59,29.96,10,7,0,0
3.139,80,80,64,29.01,10,6,0,0
0.101,46,46,81,29.76,10,0,0,0
6.103,72,72,43,29.6,10,8,0,0
0.277,53,53,61,29.94,10,6,0,0
0.061,54,54,93,28.77,4,6,0.01,0
0.048,78,78,48,30.03,10,16,0,0
0.976,52,52,58,27.62,10,5,0,0
0.348,79,79,40,29.57,10,5,0,0
0.821,82,82,30,30.08,10,10,0,0
0.209,84,84,82,30.07,10,6,0,0
0.005,64,64,58,29.99,10,5,0,0
0.025,86,86,55,30.06,10,3,0,0
0.013,97,97,46,29.39,10,7,0,0
0.319,60,60,44,29.55,10,3,0,0
1.011,30,23,86,29.18,0.25,7,0,0
0.011,67,67,15,30.12,10,0,0,0
0.567,86,86,49,28.97,10,17,0,1
1.843,83,83,33,29.76,10,16,0,0
0.101,43,39,47,29.85,10,7,0,0
0.203,67,67,68,29.83,10,10,0,0
0.029,69,69,40,29.05,10,14,0,0
1.301,30,17.9,85,29.63,9,18.4,0,0
3.633,75,75,89,29.56,10,0,0,0
0.052,79,79,69,29.65,10,12,0,0
0.055,48,44,48,28.69,10,8,0,1
0.983,77,77,74,30.15,10,12,0,0
1.352,78,78,10,24.91,10,3,0,0
0.181,87,87,44,29.76,10,10,0,0
0.271,63,63,77,29.63,9,0,0,0
0.553,80,80,69,30.2,10,12,0,0
1.496,91,91,27,29.36,7,6,0,0
2.845,45,39,93,29.53,10,12,0.15,0
0.132,74,74,46,29.19,10,14,0,0
0.821,59,59,67,29.79,10,6,0,0
0.035,74,74,71,29.94,10,0,0,0
0.08,51,51,68,30.09,10,3,0,0
1.28,77,77,58,29.87,10,13,0,0
3.554,86,86,53,30.01,10,9,0,0
0.304,88,88,63,29.86,10,0,0,0
0.525,55,55,100,28.56,4,8,0.13,0
2.617,46,41,100,28.37,1,9,0.12,0
3.184,53,53,61,27.63,10,12,0,0
1.197,82,82,52,29.91,10,5,0,0
0.543,75,75,29,29.87,10,7,0,0
0.055,78,78,90,30.05,10,0,0,0
0.12,80,80,74,29.95,10,5,0,0
0.014,47,43,74,29.32,10,8,0,0
2.498,73,73,90,29.86,5,6,0.12,0
7.824,37,32,17,28.93,10,7,0,0
0.099,90,90,34,29.6,10,12,0,0
3.09,77,77,79,29.31,10,3,0,0
0.282,66,66,56,29.83,10,8,0,0
0.546,75,75,23,29.57,10,13,0,0
0.3,52,52,100,28.53,2,14,0.06,0
0.806,62,62,80,29.88,10,9,0,0
0.865,57,57,77,30.03,10,0,0,0
0.131,55,55,100,28.98,0.25,12,0,0
4.208,81,81,48,28.88,10,0,0,0
0.027,70,70,39,29.36,10,6,0,0
0.081,39,39,88,29.83,10,0,0,0
0.15,61,61,34,30.16,10,0,0,0
3.978,61,61,42,24.83,10,0,0,0
3.535,82,82,65,29.38,6,8,0,0
0.433,79,79,74,29.95,10,3,0,0
1.024,46,42,68,29.91,10,8,0,0
0.748,85,85,34,29.32,10,6,0,0
0.501,91,91,61,30.02,10,10,0,0
0.469,62,62,84,29.69,7,12,0,0
0.236,87,87,55,29.97,10,3,0,0
0.072,69,69,84,29.72,10,0,0,0
0.05,50,50,80,29.02,10,0,0,0
0.884,52,52,83,28.94,10,3,0,0
0.873,91,91,23,28.65,5,7,0,0
0.773,84,84,55,29.95,10,18,0,0
1.467,50,44,26,28.91,10,17,0,0
0.884,69,69,84,29.58,7,17,0,0
0.455,93,93,54,29.97,10,14,0,0
0.054,63,63,72,29.77,10,8,0,0
0.526,59,59,53,30.14,10,12,0,0
0.065,76,76,62,29.13,9,7,0,0
3.45,48,48,100,29.49,10,3,0,0
0.023,54,54,64,29.94,10,0,0,0
0.15,33,23,73,28.88,10,14,0,0
0.194,70,70,28,29.93,10,9,0,0
0.056,77,77,74,29.79,10,12,0,0
0.638,94,94,46,29.28,10,16,0,0
0.137,88,88,61,30.01,10,10,0,0
0.121,76,76,79,30.21,10,5,0,0
0.16,50,50,39,30.2,10,6,0,0
0.899,35,35,92,30.21,10,3,0,0
0.083,79,79,52,30.15,10,10,0,0
0.481,60,60,36,29.21,10,23,0,0
0.359,62,62,60,29.17,10,0,0,0
0.101,68,68,31,28.69,10,6,0,0
0.99,81,81,74,29.5,10,0,0,0
1.917,61,61,88,29.62,10,8,0,0
6.138,49,45,62,28.7,10,9,0,0
0.612,73,73,92,28.57,10,13,0,0
0.018,61,61,75,30.2,10,3,0,0
0.358,28,18,93,28.73,0.5,13,0,0
1.255,66,66,93,30.05,10,0,0,0
0.135,73,73,81,30.06,10,8,0,0
0.134,64,64,87,29.12,10,0,0,0
0.863,33,29,34,30.17,10,5,0,0
2.607,44,37,85,29.38,6,16,0.02,0
0.092,45,42.6,90,30.21,10,4.6,0,0
0.525,56,56,72,29.4,10,6,0,0
0.035,54,54,72,28.79,10,3,0,0
0.138,77,77,64,29.92,7,8,0,0
0.094,18,4,86,28.11,0.25,14,0,0
0.058,61,61,78,29.21,10,5,0,0
0.141,86,86,67,29.85,10,8,0,0
3.624,79,79,52,29.73,10,12,0,0
0.485,68,68,61,29.83,4,3,0,0
0.22,57,57,96,29.66,3,0,0,0
0.389,52,52,93,30.03,10,23,0,0
4.206,70,70,79,28.94,10,3,0,0
0.178,59,59,69,29.98,7,0,0,0
0.736,37,37,100,29.1,10,0,0,0
0.005,75,75,64,29.44,10,0,0,0
0.421,86,86,53,29.77,10,18,0,0
1.184,77,77,39,29.78,10,10,0,0
0.108,76,76,43,28.99,10,3,0,0
0.354,58,58,81,29.38,10,13,0.03,1
0.509,81,81,49,30.1,10,13,0,0
0.007,88,88,31,29.67,10,13,0,0
0.432,65,65,94,29.69,7,3,0,0
0.098,90,90,39,30.09,10,12,0,0
0.456,43,37,93,29.91,8,12,0,0
1.011,75,75,96,30.22,10,7,0,0
0.718,55,55,89,29.15,6,5,0,0
1.43,45,45,87,29.41,10,0,0,0
3.161,44,36,63,29.57,10,20,0,0
0.978,54,54,94,30.02,0.5,0,0,0
0.287,53,53,96,29.59,2,16,0.21,0
0.18,74,74,52,30.15,10,9,0,0
0.065,54,54,35,29.57,10,10,0,0
0.58,86,86,67,30.1,10,9,0,0
0.101,81,81,60,30.18,10,13,0,0
0.15,85,85,63,29.89,10,12,0,0
0.714,57,57,89,29.98,5,5,0,0
0.02,81,81,34,30.05,10,6,0,0
0.03,57,57,59,29.84,10,14,0,0
1.375,77,77,88,29.37,10,0,0.09,0
0.049,59,59,51,29.92,10,15,0,0
0.085,60,60,86,30.07,10,6,0,0
0.201,70,70,78,29.84,10,8,0,0
0.055,82,82,79,29.99,10,8,0,0
0.304,78,78,46,29.9,10,16,0,0
6.369,37,30,34,30.3,10,10,0,0
0.124,75,75,94,29.55,10,7,0,0
0.119,63,63,75,29.87,10,5,0,0
0.119,72,72,38,30.14,10,8,0,0
1.708,71,71,75,30.03,10,6,0,0
0.053,45,42,52,29.46,10,6,0,0
0.381,43,37,42,24.41,10,10,0,0
2.604,43,43,93,28.6,10,0,0,0
0.072,49,45,83,30.03,10,10,0,0
0.093,84,84,16,28.7,10,6,0,0
0.045,69,69,68,29.74,10,7,0,0
0.244,27,17,92,23.42,0.25,10,0.02,0
0.188,78,78,84,30.05,10,3,0,0
0.071,84,84,40,29.48,10,14,0,0
0.411,59,59,87,29.96,10,17,0,0
0.243,52,52,83,29.91,10,0,0,0
0.824,64,64,94,29.41,10,6,0,0
0.278,52,52,54,29.53,10,8,0,1
0.551,28,19,38,29.83,10,10,0,0
4.12,61,61,77,28.98,10,9,0,0
0.109,85,85,53,29.41,10,6,0,0
0.828,55,55,86,29.93,10,10,0,1
0.075,77,77,66,28.61,10,6,0,0
0.452,63,63,87,29.79,7,0,0,0
0.259,80,80,62,29.44,10,3,0,0
0.335,81,81,52,30.16,10,12,0,0
0.463,94,94,46,29.47,10,5,0,0
0.33,60,60,62,29.88,10,3,0,0
1.467,31,22,54,25.78,10,12,0,0
1.163,78,78,54,29.83,10,5,0,0
1.795,80,80,76,29.97,9,5,0,0
0.102,48,48,52,30.05,10,3,0,0
0.565,63,63,48,26.9,10,12,0,0
0.01,95,95,21,28.65,10,5,0,0
0.032,95,95,18,28.88,10,12,0,0
2.544,69,69,84,30.13,10,6,0,0
2.758,48,45,37,27.22,10,7,0,0
0.249,94,94,30,29.66,10,18,0,0
0.015,75,75,65,27.1,10,8,0,0
0.077,57,57,89,29.88,7,0,0,0
0.135,75,75,82,30.02,10,7,0,0
0.814,84,84,70,29.53,10,7,0,1
0.117,75,75,61,30.16,10,8,0,1
0.552,32,23,96,29.84,0.5,11.5,0.04,0
3.892,83,83,29,28.6,10,7,0,0
0.703,50,50,83,29.89,10,3,0,0
0.077,53,53,29,29.22,10,17,0,0
1.196,58,58,90,29.84,10,5,0,0
0.405,-5,-18,76,29.14,10,6,0,0
3.095,63,63,75,28.21,10,3,0,0
0.823,62,62,86,29.72,10,0,0,0
0.115,78,78,71,29.86,10,0,0,0
0.986,84,84,67,28.79,10,3,0,0
0.98,80,80,60,28.53,10,5,0,0
3.579,46,38,44,30.01,10,23,0,0
0.721,90,90,6,28.98,10,17,0,0
0.158,59,59,90,29.8,1,7,0,0
0.483,62,62,84,29.82,5,0,0,0
1.143,43,40,100,29.92,0.25,5,0,0
0.178,67,67,27,27.19,10,0,0,0
0.255,32,26,96,29.21,2,7,0,0
0.045,64,64,75,29.77,10,6,0,0
1.155,95,95,30,29.7,9,7,0,0
1.151,45,38,93,30.08,10,13,0,0
0.504,70,70,84,28.5,10,3,0.02,0
0.77,80,80,74,29.39,10,8,0,0
0.12,50,50,38,29.7,10,0,0,0
0.169,66,66,40,29.51,10,6,0,0
0.577,82,82,32,26.73,10,0,0,0
0.244,58,58,22,27.3,10,9,0,0
0.012,81,81,49,28.76,10,12,0,0
0.596,54,54,86,26.68,0.5,0,0.03,1
1.463,49,47,66,29.3,10,6,0,0
1.702,56,56,51,27.86,10,3,0,0
0.119,41,41,65,27.24,10,3,0,0
0.084,90,90,54,29.33,10,9,0,0
0.019,31,23,72,29.27,10,8,0,0
0.883,60,60,53,30.01,10,7,0,0
0.831,66,66,37,27.82,10,0,0,0
1.509,61,61,19,29.95,10,21,0,0
0.096,49,49,65,29.98,10,0,0,0
0.07,86,86,72,29.71,10,9,0.01,0
0.192,80,80,81,29.97,10,5,0,0
0.118,67,67,90,29.85,10,6,0,0
0.271,72,72,57,30.1,10,0,0,0
0.278,70,70,94,29.4,10,0,0,0
0.165,77,77,26,29.88,10,12,0,0
0.501,75,75,94,29.23,5,8,0,0
0.079,73,73,61,30.19,10,7,0,0
1.078,87,87,67,29.39,10,12,0,0
1.448,93,93,19,28.68,5,8,0,0
1.481,64,64,96,30.18,10,7,0,0
3.198,73,73,48,29.04,10,6,0,0
0.278,33,25,66,29.62,10,9,0,0
1.528,75,75,41,27.75,10,5,0,0
0.765,77,77,20,25.4,4,14,0,0
0.164,69,69,35,30.1,10,7,0,1
0.123,71,71,38,29.98,10,12,0,0
4.229,77,77,60,29.64,10,9,0,0
0.399,66,66,37,29.9,10,0,0,0
0.698,65,65,93,29.86,8,5,0,0
1.132,53,53,50,30.09,10,0,0,0
2.322,42,34,85,29.57,10,18,0.01,0
3.921,80,80,58,29.67,7,0,0,0
0.125,84,84,79,29.99,10,5,0,0
1.244,64,64,29,28.95,10,14,0,0
0.09,89,89,31,29.66,10,6,0,0
0.063,92,92,34,29.82,10,3,0,0
0.903,62,62,31,29.92,8,0,0,0
0.142,76,76,82,30.03,10,0,0,0
0.029,70,70,73,29.7,10,3,0,0
0.185,88,88,46,29.27,10,7,0,0
13.684,75,75,84,30.22,6,10,0,0
0.05,73,73,64,29.88,9,3,0,0
0.498,69,69,47,29.83,10,6,0,0
0.149,64,64,68,28.17,10,9,0,0
0.028,87,87,14,28.21,10,9,0,0
1.074,71,71,90,29.95,10,9,0,0
0.872,21.9,11,89,30.4,4,10.4,0,1
1.261,34,30,70,24.95,10,5,0,0
0.443,99,99,4,25.72,10,18,0,0
0.054,93,93,17,27.03,10,3,0,0
0.418,80,80,71,29.1,9,3,0,0
2.057,68,68,43,29.84,10,9,0,0
0.144,87,87,30,27.19,10,15,0,0
1.119,59,59,90,28.62,3,12,0.22,0
2.377,77,77,82,30.09,10,7,0,0
1.174,93,93,32,29.85,10,8,0,0
0.542,39,39,86,29.58,10,0,0,0
0.519,81,81,45,29.83,10,9,0,0
0.025,69,69,73,29.67,10,5,0,0
0.218,83,83,51,30.21,10,12,0,0
0.715,50,50,74,30.14,10,0,0,0
2.083,52,52,62,29.01,10,3,0,0
0.011,73,73,76,30.01,10,5,0,0
0.501,66,66,48,29.03,10,10,0,0
0.752,72,72,95,29.96,10,0,0,0
0.039,82,82,52,29.94,10,14,0,0
1.141,56,56,90,29.74,1,10,0.25,0
0.396,43,43,53,30.23,10,3,0,0
0.057,48,42,86,28.71,10,17,0.02,0
2.682,50,50,94,29.3,2,9,0,0
0.18,70,70,59,29.36,10,7,0,0
0.937,37.9,35.5,79,30.12,8,3.5,0,0
0.236,70,70,65,29.1,10,0,0,0
0.453,47,43,46,30.52,10,9,0,0
0.085,74,74,87,29.83,10,8,0.08,0
0.095,75,75,43,28.9,10,7,0,0
0.131,78,78,64,29.92,10,12,0,0
2.439,29,21,89,28.81,0.75,8,0,0
3.232,36,30,64,24.35,10,7,0,0
0.819,48,44,89,29.96,6,8,0,0
0.575,80,80,67,29.19,10,3,0,0
0.377,74,74,18,29.9,10,7,0,1
1.678,80,80,47,27.76,10,8,0,0
0.012,94,94,37,29.23,10,3,0,0
0.913,74,74,93,30.01,10,5,0,0
0.427,51,51,27,29.7,10,12,0,0
0.009,70,70,73,30.14,10,6,0,0
0.068,61,61,83,29.7,10,0,0,0
5.136,68,68,100,29.87,5,6,0,0
0.114,64,64,23,28.88,10,0,0,0
2.729,56,56,51,28.59,10,18,0,0
0.251,85,85,12,29.92,10,12,0,0
0.067,67,67,63,29.75,8,14,0,0
0.349,84,84,69,29.75,9,22,0,0
0.089,86,86,57,29.95,10,10,0,0
0.163,83,83,65,30.08,10,16,0,0
1.105,37.9,28.2,76,29.59,9,18.4,0,1
0.227,88,88,55,29.98,10,10,0,0
3.106,77,77,94,29.74,7,8,0,0
0.424,65,65,61,30.19,10,9,0,0
0.11,77,77,48,30.08,10,10,0,0
0.024,28,28,85,29.84,10,3,0,0
0.028,46,44,66,30.32,10,5,0,0
0.833,73,73,23,28.73,10,3,0,0
0.251,77,77,84,30.04,6,10,0,0
0.41,63,63,78,29.86,5,0,0,1
0.234,55,55,67,27.35,10,7,0,0
0.744,64,64,58,29.22,3,16,0,0
0.223,79,79,88,29.79,10,7,0,0
0.05,83,83,65,30.04,10,3,0,0
0.077,61,61,93,30.24,10,0,0,0
5.777,79,79,62,30.03,10,9,0,0
0.299,87,87,40,29.19,10,10,0,0
0.865,74,74,66,29.61,10,3,0,0
2.542,29,19,85,29.45,1,12,0,0
0.007,65,65,45,29.9,10,8,0,0
0.462,70,70,71,28.89,10,10,0,0
3.423,86,86,37,29.76,10,8,0,0
0.365,82,82,70,29.59,10,6,0,0
0.245,42,42,85,29.3,4,0,0,0
0.106,48,48,77,30.02,10,0,0,0
0.409,80,80,46,29.85,10,3,0,0
0.268,74,74,82,29.77,10,15,0.01,0
0.156,74,74,87,29.9,10,3,0,0
0.123,84,84,55,30.13,10,5,0,0
0.09,71,71,32,29.08,10,6,0,0
0.662,85,85,10,29.29,8,10,0,0
0.145,70,70,84,30,10,7,0,0
0.346,35.1,27.4,96,29.99,4,10.4,0,0
1.949,26,26,69,25.72,10,0,0,0
0.086,71,71,93,30.09,7,5,0,0
0.127,55,55,93,30.02,8,5,0.01,0
0.339,36,32,93,26.16,10,5,0,0
0.421,54,54,83,30.03,7,0,0,0
0.591,47,44,61,30.31,10,6,0,0
0.131,72,72,94,28.93,10,3,0,0
9.173,64,64,100,29.49,0.25,8,0.09,0
0.085,61,61,83,29.86,10,17,0,0
1.476,43,43,89,29.9,4,3,0,0
0.012,31,19,89,27.44,0.75,18,0,0
1.138,25,25,88,25.44,10,3,0,0
0.732,47,44,46,30.21,10,7,0,0
0.11,53,53,32,30.02,10,5,0,0
1.865,75,75,84,29.62,1,0,0.08,0
0.918,47,43,66,30.04,10,8,0,0
0.133,37,29,75,28.83,10,15,0,0
0.091,50,50,86,26.19,2,7,0,0
0.321,88,88,52,29.96,10,7,0,0
0.805,36,36,62,29.86,10,0,0,0
0.1,92,92,20,29.19,10,5,0,0
0.666,51,51,92,29.78,1,7,0.04,0
0.369,50,50,38,25.46,10,7,0,0
0.804,45,45,97,29.93,10,0,0,0
1.784,30,30,92,25.62,1,3,0,0
0.142,72,72,100,29.74,10,8,0,0
0.291,58,58,78,30.01,10,3,0,0
7.834,70,70,38,30.14,10,12,0,0
